"","WageGroup","EduGroup","IndustryGroup","JobGroup","RiskGroup","AgeGroup","Sex","sum_Employment"
"12345","3",4,"6","3","3","4",2,314.682
"12346","3",4,"6","3","3","5",1,1496.447
"12347","3",4,"6","3","3","5",2,324.093
"12348","3",4,"6","3","3","6",1,161.362
"12349","3",4,"6","6","2","4",1,308.395
"12350","3",4,"6","7","1","3",1,2363.007
"12351","3",4,"6","7","1","4",1,2650.739
"12352","3",4,"6","7","1","5",1,1443.504
"12353","3",4,"6","7","1","6",1,156.778
"12354","3",4,"6","7","2","2",1,1123.397
"12355","3",4,"6","7","2","3",1,3782.134
"12356","3",4,"6","7","2","4",1,5440.569
"12357","3",4,"6","7","2","5",1,2253.558
"12358","3",4,"6","7","2","6",1,118.848
"12359","3",4,"6","7","3","2",1,476.482
"12360","3",4,"6","7","3","3",1,1862.532
"12361","3",4,"6","7","3","4",1,1264.412
"12362","3",4,"6","7","3","5",1,824.351
"12363","3",4,"6","7","3","6",1,27.328
"12364","3",4,"6","8","2","3",1,494.634
"12365","3",4,"6","8","2","4",1,1355.607
"12366","3",4,"6","8","3","3",1,257.864
"12367","3",4,"6","8","3","4",1,141.103
"12368","3",4,"6","9","2","3",1,444.104
"12369","3",4,"6","9","2","4",1,303.494
"12370","3",4,"6","9","2","5",1,218.944
"12371","3",4,"7","1","2","3",1,399.915
"12372","3",4,"7","1","2","4",1,558.651
"12373","3",4,"7","2","1","3",1,851.073
"12374","3",4,"7","2","1","3",2,648.345
"12375","3",4,"7","2","1","4",2,586.553
"12376","3",4,"7","2","2","2",1,540.754
"12377","3",4,"7","2","2","2",2,294.921
"12378","3",4,"7","2","2","3",1,1488.765
"12379","3",4,"7","2","2","4",1,1052.201
"12380","3",4,"7","2","2","6",1,300.468
"12381","3",4,"7","3","2","3",2,345.332
"12382","3",4,"7","3","3","2",1,595.887
"12383","3",4,"7","3","3","2",2,138.364
"12384","3",4,"7","3","3","3",1,5500.756
"12385","3",4,"7","3","3","3",2,1683.522
"12386","3",4,"7","3","3","4",1,3958.748
"12387","3",4,"7","3","3","4",2,1336.762
"12388","3",4,"7","3","3","5",1,1102.534
"12389","3",4,"7","3","3","5",2,676.429
"12390","3",4,"7","3","3","6",1,194.564
"12391","3",4,"7","5","2","2",1,957.403
"12392","3",4,"7","5","2","3",1,2689.125
"12393","3",4,"7","5","2","4",1,3828.002
"12394","3",4,"7","5","2","4",2,151.589
"12395","3",4,"7","5","2","5",1,897.345
"12396","3",4,"7","5","2","6",1,32.771
"12397","3",4,"7","5","2","6",2,39.574
"12398","3",4,"7","5","3","2",1,622.871
"12399","3",4,"7","5","3","2",2,244.404
"12400","3",4,"7","5","3","3",1,4324.986
"12401","3",4,"7","5","3","3",2,1143.449
"12402","3",4,"7","5","3","4",1,2197.032
"12403","3",4,"7","5","3","4",2,612.803
"12404","3",4,"7","5","3","5",1,135.127
"12405","3",4,"7","7","1","5",1,43.258
"12406","3",4,"7","7","2","2",1,214.513
"12407","3",4,"7","7","2","3",1,1841.751
"12408","3",4,"7","7","2","4",1,683.553
"12409","3",4,"7","7","2","5",1,152.318
"12410","3",4,"7","8","2","3",1,885.444
"12411","3",4,"7","8","2","4",1,150.981
"12412","3",4,"7","8","2","5",1,525.806
"12413","3",4,"7","9","2","3",1,290.7
"12414","3",4,"7","9","2","4",1,213.517
"12415","3",4,"7","9","2","4",2,30.554
"12416","3",4,"7","9","2","5",1,120.903
"12417","3",4,"7","9","3","3",1,738.676
"12418","3",4,"8","2","1","3",1,145.199
"12419","3",4,"8","2","1","4",1,44.701
"12420","3",4,"8","2","2","3",1,167.414
"12421","3",4,"8","2","2","6",1,275.778
"12422","3",4,"8","3","2","3",1,71.347
"12423","3",4,"8","3","3","2",1,349.139
"12424","3",4,"8","3","3","3",1,3968.519
"12425","3",4,"8","3","3","3",2,479.457
"12426","3",4,"8","3","3","4",1,1315.883
"12427","3",4,"8","3","3","4",2,139.991
"12428","3",4,"8","3","3","5",1,332.55
"12429","3",4,"8","3","3","6",1,147.556
"12430","3",4,"8","5","2","4",1,269.671
"12431","3",4,"8","5","3","2",2,93.251
"12432","3",4,"8","5","3","3",1,287.873
"12433","3",4,"8","5","3","3",2,182.22
"12434","3",4,"8","7","1","3",1,57.903
"12435","3",4,"8","7","2","2",1,338.197
"12436","3",4,"8","7","2","3",1,532.377
"12437","3",4,"8","7","2","4",1,652.286
"12438","3",4,"8","7","2","5",1,175.596
"12439","3",4,"8","8","2","2",1,190.963
"12440","3",4,"8","8","2","3",1,1912.837
"12441","3",4,"8","8","2","4",1,3314.038
"12442","3",4,"8","8","2","5",1,2342.709
"12443","3",4,"8","8","2","6",1,428.011
"12444","3",4,"8","8","3","3",1,163.804
"12445","3",4,"8","8","3","4",1,99.399
"12446","3",4,"8","9","2","3",1,623.878
"12447","3",4,"8","9","2","4",1,414.549
"12448","3",4,"8","9","2","5",1,77.544
"12449","3",4,"8","9","3","3",1,1041.572
"12450","3",4,"8","9","3","4",1,338.147
"12451","3",4,"8","9","3","5",1,182.627
"12452","3",4,"9","1","1","4",1,323.289
"12453","3",4,"9","1","1","4",2,198.396
"12454","3",4,"9","1","1","5",1,44.991
"12455","3",4,"9","3","2","3",1,352.551
"12456","3",4,"9","3","2","4",1,111.657
"12457","3",4,"9","3","2","5",1,5.971
"12458","3",4,"9","3","3","4",1,286.684
"12459","3",4,"9","3","3","4",2,17.102
"12460","3",4,"9","4","2","2",1,383.519
"12461","3",4,"9","4","2","2",2,197.572
"12462","3",4,"9","4","2","3",1,2299.923
"12463","3",4,"9","4","2","3",2,1021.124
"12464","3",4,"9","4","2","4",1,952.875
"12465","3",4,"9","4","2","5",1,238.584
"12466","3",4,"9","4","3","3",1,182.501
"12467","3",4,"9","4","3","4",1,280.412
"12468","3",4,"9","5","2","4",1,385.233
"12469","3",4,"9","5","3","3",2,161.078
"12470","3",4,"9","6","2","4",1,13.393
"12471","3",4,"9","7","2","3",2,261.198
"12472","3",4,"9","7","2","4",2,201.92
"12473","3",4,"9","7","2","5",1,129.621
"12474","3",4,"10","1","1","4",1,35.214
"12475","3",4,"10","2","1","2",1,1215.876
"12476","3",4,"10","2","1","3",1,10331.046
"12477","3",4,"10","2","1","3",2,1630.265
"12478","3",4,"10","2","1","4",1,2122.667
"12479","3",4,"10","2","1","4",2,118.709
"12480","3",4,"10","2","1","5",1,181.122
"12481","3",4,"10","2","2","2",1,300.132
"12482","3",4,"10","2","2","3",1,1464.464
"12483","3",4,"10","2","2","3",2,227.014
"12484","3",4,"10","2","2","4",1,1489.221
"12485","3",4,"10","3","2","3",1,286.074
"12486","3",4,"10","3","2","3",2,8.874
"12487","3",4,"10","3","2","4",1,488.02
"12488","3",4,"10","3","2","4",2,226.462
"12489","3",4,"10","3","2","5",1,279.08
"12490","3",4,"10","3","3","3",1,1421.112
"12491","3",4,"10","3","3","3",2,549.588
"12492","3",4,"10","3","3","4",1,1205.935
"12493","3",4,"10","3","3","5",1,29.844
"12494","3",4,"10","3","3","5",2,59.227
"12495","3",4,"10","5","2","3",1,290.951
"12496","3",4,"10","5","2","4",1,521.79
"12497","3",4,"10","5","3","3",1,259.922
"12498","3",4,"10","7","2","2",1,59.212
"12499","3",4,"10","7","2","3",1,515.932
"12500","3",4,"10","7","2","4",1,407.694
"12501","3",4,"10","7","2","5",1,88.06
"12502","3",4,"10","9","3","3",1,959.671
"12503","3",4,"10","9","3","4",1,1273.65
"12504","3",4,"10","9","3","5",1,158.242
"12505","3",4,"11","1","1","2",2,432.5
"12506","3",4,"11","1","1","3",1,72.427
"12507","3",4,"11","1","1","6",1,292.724
"12508","3",4,"11","2","1","4",1,339.387
"12509","3",4,"11","2","1","4",2,155.341
"12510","3",4,"11","2","2","2",1,544.086
"12511","3",4,"11","2","2","3",1,559.182
"12512","3",4,"11","2","2","5",2,123.018
"12513","3",4,"11","3","2","2",1,197.369
"12514","3",4,"11","3","2","2",2,272.263
"12515","3",4,"11","3","2","3",1,3376.246
"12516","3",4,"11","3","2","3",2,3517.755
"12517","3",4,"11","3","2","4",1,2140.804
"12518","3",4,"11","3","2","4",2,1967.715
"12519","3",4,"11","3","2","5",1,33.178
"12520","3",4,"11","3","2","5",2,426.372
"12521","3",4,"11","3","2","6",1,330.553
"12522","3",4,"11","3","3","2",2,284.377
"12523","3",4,"11","3","3","3",1,603.025
"12524","3",4,"11","3","3","3",2,1458.442
"12525","3",4,"11","3","3","4",1,260.189
"12526","3",4,"11","3","3","4",2,219.416
"12527","3",4,"11","4","2","3",1,226.661
"12528","3",4,"11","5","2","2",1,284.533
"12529","3",4,"11","5","2","3",1,1080.126
"12530","3",4,"11","5","2","3",2,404.538
"12531","3",4,"11","5","2","4",1,1228.404
"12532","3",4,"11","5","2","4",2,1312.95
"12533","3",4,"11","5","2","5",1,279.556
"12534","3",4,"11","5","2","5",2,1476.204
"12535","3",4,"11","5","3","4",1,79.747
"12536","3",4,"11","7","2","4",1,143.749
"12537","3",4,"11","8","3","3",1,208.887
"12538","3",4,"11","9","2","5",2,162.554
"12539","3",4,"12","1","1","4",1,283.74
"12540","3",4,"12","1","1","5",1,390.729
"12541","3",4,"12","1","1","6",1,79.957
"12542","3",4,"12","2","2","3",1,453.345
"12543","3",4,"12","2","2","3",2,397.353
"12544","3",4,"12","2","2","4",1,762.621
"12545","3",4,"12","2","2","4",2,51.775
"12546","3",4,"12","3","3","3",1,74.993
"12547","3",4,"12","3","3","3",2,210.53
"12548","3",4,"12","3","3","4",1,468.183
"12549","3",4,"12","3","3","4",2,706.756
"12550","3",4,"12","3","3","5",1,1188.629
"12551","3",4,"12","3","3","6",1,288.892
"12552","3",4,"12","5","2","2",1,337.623
"12553","3",4,"12","5","2","3",1,394.35
"12554","3",4,"12","5","2","4",1,350.297
"12555","3",4,"12","7","2","3",1,533.596
"12556","3",4,"12","7","3","4",1,118.607
"12557","3",4,"12","8","2","5",1,164.877
"12558","3",4,"12","8","3","3",1,176.383
"12559","3",4,"12","8","3","4",1,212.462
"12560","3",4,"12","8","3","5",1,571.631
"12561","3",4,"12","9","2","4",1,101.094
"12562","3",4,"13","2","1","2",1,103.586
"12563","3",4,"13","2","1","2",2,372.996
"12564","3",4,"13","2","1","3",1,5565.827
"12565","3",4,"13","2","1","3",2,1071.021
"12566","3",4,"13","2","1","4",1,2895.375
"12567","3",4,"13","2","1","4",2,226.452
"12568","3",4,"13","2","1","5",1,2287.672
"12569","3",4,"13","2","1","5",2,291.766
"12570","3",4,"13","2","1","6",1,149.933
"12571","3",4,"13","2","2","3",1,727.553
"12572","3",4,"13","2","2","4",1,515.781
"12573","3",4,"13","2","2","5",1,38.343
"12574","3",4,"13","2","2","6",1,122.737
"12575","3",4,"13","3","2","3",1,136.388
"12576","3",4,"13","3","3","3",1,1049.549
"12577","3",4,"13","3","3","3",2,2160.63
"12578","3",4,"13","3","3","4",1,1918.397
"12579","3",4,"13","3","3","4",2,2523.377
"12580","3",4,"13","3","3","5",1,239.691
"12581","3",4,"13","3","3","5",2,412.252
"12582","3",4,"13","5","2","3",1,367.793
"12583","3",4,"13","5","2","5",1,102.091
"12584","3",4,"13","5","2","5",2,134.489
"12585","3",4,"13","7","1","3",1,33.485
"12586","3",4,"13","7","1","4",1,138.893
"12587","3",4,"13","8","2","3",1,109.898
"12588","3",4,"13","8","2","4",1,320.152
"12589","3",4,"13","8","3","4",1,113.106
"12590","3",4,"14","2","1","4",1,426.276
"12591","3",4,"14","2","1","4",2,162.356
"12592","3",4,"14","2","2","3",1,100.277
"12593","3",4,"14","3","2","3",1,157.916
"12594","3",4,"14","3","2","4",1,342.384
"12595","3",4,"14","3","2","4",2,179.695
"12596","3",4,"14","3","3","3",1,268.833
"12597","3",4,"14","3","3","3",2,522.712
"12598","3",4,"14","3","3","4",1,739.31
"12599","3",4,"14","3","3","5",1,639.386
"12600","3",4,"14","4","2","2",1,450.745
"12601","3",4,"14","4","2","3",1,983.117
"12602","3",4,"14","4","2","4",1,992.87
"12603","3",4,"14","4","2","5",1,161.395
"12604","3",4,"14","5","2","4",1,62.538
"12605","3",4,"14","5","3","4",2,134.261
"12606","3",4,"14","6","2","4",1,192.877
"12607","3",4,"14","7","1","3",1,493.603
"12608","3",4,"14","7","1","4",1,123.227
"12609","3",4,"14","7","2","3",1,806.977
"12610","3",4,"14","7","2","4",1,633.968
"12611","3",4,"14","7","2","5",1,44.232
"12612","3",4,"14","7","3","2",1,202.353
"12613","3",4,"14","7","3","4",1,74.651
"12614","3",4,"14","8","2","3",1,261.574
"12615","3",4,"14","8","2","4",1,352.194
"12616","3",4,"14","8","2","5",1,366.281
"12617","3",4,"14","8","3","2",1,225.201
"12618","3",4,"14","8","3","3",1,1297.503
"12619","3",4,"14","8","3","4",1,1276.047
"12620","3",4,"14","8","3","5",1,34.976
"12621","3",4,"14","9","2","2",1,71.259
"12622","3",4,"14","9","2","3",1,46.473
"12623","3",4,"14","9","3","4",1,154.017
"12624","3",4,"15","1","1","5",1,99.189
"12625","3",4,"15","1","1","5",2,22.616
"12626","3",4,"15","1","1","6",2,40.08
"12627","3",4,"15","2","1","3",1,327.036
"12628","3",4,"15","2","1","3",2,165.515
"12629","3",4,"15","2","1","4",1,417.554
"12630","3",4,"15","2","1","5",1,4.94
"12631","3",4,"15","2","2","2",1,497.509
"12632","3",4,"15","2","2","2",2,91.89
"12633","3",4,"15","2","2","3",1,760.113
"12634","3",4,"15","2","2","4",2,99.948
"12635","3",4,"15","3","2","2",1,15.673
"12636","3",4,"15","3","2","2",2,13.892
"12637","3",4,"15","3","2","3",1,2506.988
"12638","3",4,"15","3","2","3",2,1307.502
"12639","3",4,"15","3","2","4",1,4005.559
"12640","3",4,"15","3","2","4",2,1676.733
"12641","3",4,"15","3","2","5",1,2157.88
"12642","3",4,"15","3","2","5",2,230.778
"12643","3",4,"15","3","3","3",1,18.78
"12644","3",4,"15","3","3","3",2,146.389
"12645","3",4,"15","3","3","4",1,847.928
"12646","3",4,"15","3","3","4",2,190.042
"12647","3",4,"15","3","3","5",1,20.429
"12648","3",4,"15","4","1","2",2,99.56
"12649","3",4,"15","4","1","3",1,5669.481
"12650","3",4,"15","4","1","3",2,1176.131
"12651","3",4,"15","4","1","4",1,1992.063
"12652","3",4,"15","4","1","4",2,142.129
"12653","3",4,"15","4","1","5",1,366.186
"12654","3",4,"15","4","1","5",2,158.69
"12655","3",4,"15","4","2","3",1,138.263
"12656","3",4,"15","7","1","3",1,176.15
"12657","3",4,"15","7","1","4",1,81.556
"12658","3",4,"15","7","2","3",1,142.183
"12659","3",4,"15","7","2","4",1,338.414
"12660","3",4,"15","7","3","4",1,97.747
"12661","3",4,"15","8","2","4",1,536.3
"12662","3",4,"15","8","2","5",1,261.346
"12663","3",4,"15","9","2","3",1,691.731
"12664","3",4,"15","9","2","4",1,699.101
"12665","3",4,"15","9","2","5",1,19.79
"12666","3",4,"15","9","2","6",1,286.013
"12667","3",4,"16","1","1","4",2,60.269
"12668","3",4,"16","2","1","2",1,153.634
"12669","3",4,"16","2","1","2",2,83.375
"12670","3",4,"16","2","1","3",1,597.404
"12671","3",4,"16","2","1","3",2,717.254
"12672","3",4,"16","2","1","4",1,226.558
"12673","3",4,"16","2","1","4",2,1098.09
"12674","3",4,"16","2","1","5",1,405.661
"12675","3",4,"16","2","1","5",2,376.606
"12676","3",4,"16","3","2","3",1,248.185
"12677","3",4,"16","3","2","3",2,364.226
"12678","3",4,"16","3","2","4",1,355.59
"12679","3",4,"16","3","2","4",2,286.242
"12680","3",4,"16","3","2","5",1,698.28
"12681","3",4,"16","3","2","5",2,58.875
"12682","3",4,"16","3","3","3",1,836.81
"12683","3",4,"16","3","3","3",2,114.773
"12684","3",4,"16","3","3","4",1,340.514
"12685","3",4,"16","3","3","4",2,996.186
"12686","3",4,"16","3","3","6",1,148.665
"12687","3",4,"16","4","2","3",1,147.026
"12688","3",4,"16","4","2","4",1,32.964
"12689","3",4,"16","4","2","5",2,79.287
"12690","3",4,"16","7","3","3",1,542.75
"12691","3",4,"16","8","2","5",1,10.605
"12692","3",4,"16","8","3","3",1,24.782
"12693","3",4,"16","8","3","5",1,161.062
"12694","3",4,"17","1","1","5",1,236.378
"12695","3",4,"17","1","1","6",1,87.723
"12696","3",4,"17","2","1","2",2,2398.579
"12697","3",4,"17","2","1","3",1,463.352
"12698","3",4,"17","2","1","3",2,5802.495
"12699","3",4,"17","2","1","4",1,777.18
"12700","3",4,"17","2","1","4",2,5838.501
"12701","3",4,"17","2","1","5",1,261.47
"12702","3",4,"17","2","1","5",2,2808.531
"12703","3",4,"17","2","1","6",1,145.759
"12704","3",4,"17","2","1","6",2,284.877
"12705","3",4,"17","2","2","2",1,361.31
"12706","3",4,"17","2","2","2",2,309.736
"12707","3",4,"17","2","2","3",1,1900.042
"12708","3",4,"17","2","2","3",2,2425.661
"12709","3",4,"17","2","2","4",1,2702.165
"12710","3",4,"17","2","2","4",2,2171.379
"12711","3",4,"17","2","2","5",1,975.637
"12712","3",4,"17","2","2","5",2,236.786
"12713","3",4,"17","3","2","3",1,148.566
"12714","3",4,"17","3","2","3",2,86.859
"12715","3",4,"17","3","2","4",2,229.54
"12716","3",4,"17","3","2","5",1,156.364
"12717","3",4,"17","3","2","5",2,661.289
"12718","3",4,"17","3","3","3",1,776.601
"12719","3",4,"17","3","3","3",2,240.867
"12720","3",4,"17","3","3","4",1,879.508
"12721","3",4,"17","3","3","4",2,990.928
"12722","3",4,"17","3","3","5",1,572.885
"12723","3",4,"17","3","3","6",1,62.988
"12724","3",4,"17","4","2","4",2,162.492
"12725","3",4,"17","5","2","4",1,88.655
"12726","3",4,"17","8","3","4",1,158.475
"12727","3",4,"17","8","3","5",1,325.664
"12728","3",4,"18","2","1","2",2,211.554
"12729","3",4,"18","2","1","3",1,493.528
"12730","3",4,"18","2","1","4",1,151.509
"12731","3",4,"18","3","2","3",1,62.976
"12732","3",4,"18","3","2","5",1,39.462
"12733","3",4,"18","3","2","5",2,105.983
"12734","3",4,"18","3","3","3",2,41.042
"12735","3",4,"18","3","3","4",1,276.316
"12736","3",4,"18","3","3","4",2,77.648
"12737","3",4,"18","3","3","5",1,47.532
"12738","3",4,"18","4","2","2",1,181.577
"12739","3",4,"18","4","2","2",2,257.202
"12740","3",4,"18","4","2","3",1,388.367
"12741","3",4,"18","4","2","3",2,506.718
"12742","3",4,"18","4","2","4",1,336.316
"12743","3",4,"18","4","2","4",2,80.669
"12744","3",4,"18","4","3","4",1,25.638
"12745","3",4,"18","6","2","3",1,174.916
"12746","3",4,"18","6","2","4",1,311.096
"12747","3",4,"18","6","2","5",1,48.751
"12748","3",4,"18","7","1","4",1,23.833
"12749","3",4,"18","7","2","4",1,74.308
"12750","3",4,"18","8","3","3",1,186.109
"12751","3",4,"18","8","3","4",1,35.606
"12752","3",4,"18","9","3","5",1,292.717
"12753","3",4,"19","3","2","3",1,564.694
"12754","3",4,"19","3","2","4",2,80.328
"12755","3",4,"19","3","3","2",1,533.784
"12756","3",4,"19","3","3","3",2,456.208
"12757","3",4,"19","3","3","4",1,653.356
"12758","3",4,"19","4","1","4",1,290.076
"12759","3",4,"19","4","1","5",1,267.064
"12760","3",4,"19","4","2","2",1,167.39
"12761","3",4,"19","4","2","3",2,525.725
"12762","3",4,"19","4","2","4",1,473.729
"12763","3",4,"19","5","2","3",1,338.175
"12764","3",4,"19","5","2","6",1,255.105
"12765","3",4,"19","7","2","2",1,280.059
"12766","3",4,"19","7","2","3",1,3981.328
"12767","3",4,"19","7","2","4",1,4150.451
"12768","3",4,"19","7","2","5",1,551.265
"12769","3",4,"19","7","3","2",1,281.721
"12770","3",4,"19","7","3","4",1,333.648
"12771","3",4,"19","8","3","3",1,246.173
"12772","3",4,"21","2","2","3",1,23.219
"12773","3",4,"21","2","2","4",1,307.767
"12774","3",4,"21","3","2","5",1,107.548
"12775","3",4,"21","3","3","3",1,177.958
"12776","3",4,"21","3","3","4",1,129.479
"12777","3",4,"21","4","1","3",1,36.468
"12778","3",4,"21","7","2","5",1,56.244
"12779","3",5,"1","2","1","3",1,227.262
"12780","3",5,"1","2","1","4",1,10.76
"12781","3",5,"1","2","2","3",1,4.224
"12782","3",5,"1","2","2","4",1,178.404
"12783","3",5,"1","3","2","4",1,103.624
"12784","3",5,"1","3","2","4",2,43.628
"12785","3",5,"1","3","3","3",1,303.449
"12786","3",5,"1","3","3","3",2,44.087
"12787","3",5,"1","3","3","4",1,174.664
"12788","3",5,"1","3","3","4",2,378.879
"12789","3",5,"1","6","2","3",1,32.301
"12790","3",5,"1","6","2","4",1,221.281
"12791","3",5,"1","6","2","5",1,380.172
"12792","3",5,"1","6","3","3",1,46.291
"12793","3",5,"2","1","1","7",1,520.082
"12794","3",5,"2","3","3","4",1,54.736
"12795","3",5,"2","7","2","4",1,201.045
"12796","3",5,"2","8","3","2",1,93.987
"12797","3",5,"2","8","3","5",1,38.261
"12798","3",5,"3","1","1","3",1,1085.793
"12799","3",5,"3","1","1","4",1,969.674
"12800","3",5,"3","1","1","5",1,620.409
"12801","3",5,"3","1","1","6",1,500.85
"12802","3",5,"3","1","2","3",1,1375.383
"12803","3",5,"3","2","1","2",1,9669.252
"12804","3",5,"3","2","1","2",2,2466.869
"12805","3",5,"3","2","1","3",1,35935.702
"12806","3",5,"3","2","1","3",2,4849.088
"12807","3",5,"3","2","1","4",1,10574.771
"12808","3",5,"3","2","1","4",2,275.705
"12809","3",5,"3","2","1","5",1,1591.881
"12810","3",5,"3","2","1","6",1,242.639
"12811","3",5,"3","2","2","2",1,1806.037
"12812","3",5,"3","2","2","2",2,680.937
"12813","3",5,"3","2","2","3",1,10532.997
"12814","3",5,"3","2","2","3",2,1510.219
"12815","3",5,"3","2","2","4",1,3173.596
"12816","3",5,"3","2","2","4",2,225.087
"12817","3",5,"3","2","2","5",1,1421.182
"12818","3",5,"3","2","2","6",1,192.183
"12819","3",5,"3","2","2","7",1,132.507
"12820","3",5,"3","3","2","2",2,363.899
"12821","3",5,"3","3","2","3",1,16.781
"12822","3",5,"3","3","3","2",1,7366.495
"12823","3",5,"3","3","3","2",2,3419.639
"12824","3",5,"3","3","3","3",1,47535.389
"12825","3",5,"3","3","3","3",2,7856.624
"12826","3",5,"3","3","3","4",1,32243.991
"12827","3",5,"3","3","3","4",2,2227.06
"12828","3",5,"3","3","3","5",1,10317.37
"12829","3",5,"3","3","3","5",2,314.438
"12830","3",5,"3","3","3","6",1,982.743
"12831","3",5,"3","4","2","2",1,206.567
"12832","3",5,"3","4","2","3",1,171.623
"12833","3",5,"3","5","2","2",1,592.101
"12834","3",5,"3","5","2","2",2,77.605
"12835","3",5,"3","5","2","3",1,6055.241
"12836","3",5,"3","5","2","4",1,4302.471
"12837","3",5,"3","5","2","4",2,251.85
"12838","3",5,"3","5","2","5",1,1298.741
"12839","3",5,"3","5","3","4",1,215.787
"12840","3",5,"3","7","1","2",1,379.747
"12841","3",5,"3","7","1","3",1,592.256
"12842","3",5,"3","7","1","4",1,199.453
"12843","3",5,"3","7","1","6",1,22.439
"12844","3",5,"3","7","2","2",1,1085.729
"12845","3",5,"3","7","2","3",1,3931.102
"12846","3",5,"3","7","2","4",1,1864.154
"12847","3",5,"3","7","2","5",1,1222.213
"12848","3",5,"3","7","2","6",1,80.339
"12849","3",5,"3","7","3","2",1,396.503
"12850","3",5,"3","7","3","3",1,3155.457
"12851","3",5,"3","7","3","4",1,1566.564
"12852","3",5,"3","7","3","5",1,1221.128
"12853","3",5,"3","7","3","6",1,126.032
"12854","3",5,"3","8","2","2",1,197.214
"12855","3",5,"3","8","2","3",1,1038.449
"12856","3",5,"3","8","2","4",1,2003.228
"12857","3",5,"3","8","2","4",2,139.429
"12858","3",5,"3","8","2","5",1,444.478
"12859","3",5,"3","8","3","2",1,4803.01
"12860","3",5,"3","8","3","2",2,605.727
"12861","3",5,"3","8","3","3",1,15887.224
"12862","3",5,"3","8","3","4",1,7604.651
"12863","3",5,"3","8","3","5",1,4118.74
"12864","3",5,"3","8","3","6",1,208.352
"12865","3",5,"3","9","2","4",1,27.872
"12866","3",5,"3","9","2","6",1,118.828
"12867","3",5,"3","9","3","4",1,182.379
"12868","3",5,"4","2","1","2",1,507.728
"12869","3",5,"4","2","1","3",1,1330.415
"12870","3",5,"4","2","1","4",1,759.508
"12871","3",5,"4","2","1","6",1,272.648
"12872","3",5,"4","2","2","2",1,86.244
"12873","3",5,"4","2","2","2",2,190.012
"12874","3",5,"4","2","2","3",1,30.732
"12875","3",5,"4","2","2","3",2,16.839
"12876","3",5,"4","2","2","4",1,120.633
"12877","3",5,"4","3","2","3",1,135.808
"12878","3",5,"4","3","2","3",2,114.569
"12879","3",5,"4","3","2","4",1,80.714
"12880","3",5,"4","3","2","5",1,149.907
"12881","3",5,"4","3","3","2",1,60.588
"12882","3",5,"4","3","3","2",2,416.126
"12883","3",5,"4","3","3","3",1,587.766
"12884","3",5,"4","3","3","3",2,112.35
"12885","3",5,"4","3","3","4",1,567.971
"12886","3",5,"4","3","3","4",2,284.022
"12887","3",5,"4","3","3","5",1,588.243
"12888","3",5,"4","4","2","5",1,29.907
"12889","3",5,"4","7","1","2",1,10.374
"12890","3",5,"4","7","1","3",1,36.568
"12891","3",5,"4","7","1","4",1,177.68
"12892","3",5,"4","7","2","4",1,60.221
"12893","3",5,"4","7","2","5",1,33.084
"12894","3",5,"4","8","2","2",1,1552.368
"12895","3",5,"4","8","2","3",1,346.332
"12896","3",5,"4","8","2","4",1,44.315
"12897","3",5,"4","8","2","5",1,233.8
"12898","3",5,"4","8","3","3",1,203.141
"12899","3",5,"5","1","1","5",1,371.927
"12900","3",5,"5","2","2","3",1,326.295
"12901","3",5,"5","2","2","4",1,679.265
"12902","3",5,"5","2","2","4",2,275.461
"12903","3",5,"5","2","2","6",1,26.671
"12904","3",5,"5","3","3","3",1,588.768
"12905","3",5,"5","3","3","3",2,112.147
"12906","3",5,"5","3","3","4",1,872.057
"12907","3",5,"5","3","3","4",2,273.27
"12908","3",5,"5","3","3","5",1,806.1
"12909","3",5,"5","3","3","5",2,128.667
"12910","3",5,"5","5","2","4",1,159.248
"12911","3",5,"5","8","2","2",1,53.842
"12912","3",5,"5","8","2","3",1,486.001
"12913","3",5,"5","8","2","4",1,1177.763
"12914","3",5,"5","8","2","5",1,41.991
"12915","3",5,"5","8","3","3",1,182.593
"12916","3",5,"5","8","3","5",1,288.561
"12917","3",5,"5","9","2","4",1,146.854
"12918","3",5,"5","9","2","5",1,181.446
"12919","3",5,"6","1","1","2",1,854.656
"12920","3",5,"6","1","1","3",1,2772.479
"12921","3",5,"6","1","1","4",1,1862.976
"12922","3",5,"6","1","1","5",1,1472.951
"12923","3",5,"6","1","1","6",1,82.162
"12924","3",5,"6","1","2","5",1,81.744
"12925","3",5,"6","2","1","2",1,1524.228
"12926","3",5,"6","2","1","3",1,12772.301
"12927","3",5,"6","2","1","3",2,1112.266
"12928","3",5,"6","2","1","4",1,9255.564
"12929","3",5,"6","2","1","5",1,2745.284
"12930","3",5,"6","2","1","6",1,352.988
"12931","3",5,"6","2","2","2",1,1147.208
"12932","3",5,"6","2","2","3",1,661.25
"12933","3",5,"6","2","2","4",1,1250.199
"12934","3",5,"6","2","2","4",2,174.475
"12935","3",5,"6","2","2","5",1,582.123
"12936","3",5,"6","2","2","6",1,21.063
"12937","3",5,"6","3","3","2",1,1047.688
"12938","3",5,"6","3","3","2",2,31.759
"12939","3",5,"6","3","3","3",1,9815.928
"12940","3",5,"6","3","3","3",2,2047.051
"12941","3",5,"6","3","3","4",1,8886.866
"12942","3",5,"6","3","3","4",2,229.353
"12943","3",5,"6","3","3","5",1,5264.998
"12944","3",5,"6","3","3","5",2,545.543
