"","IndustryGroup","JobGroup","RiskGroup","V20","V21","sum_Employment"
"4441","13","9","2",701,999,13.542
"4442","13","9","2",702,999,864.166
"4443","13","9","2",711,999,650.237
"4444","13","9","2",712,941,470.288
"4445","13","9","2",713,910,218.939
"4446","13","9","2",713,930,237.767
"4447","13","9","2",713,941,315.486
"4448","13","9","2",713,953,6225.112
"4449","13","9","2",713,999,183.682
"4450","13","9","2",715,941,272.955
"4451","13","9","2",715,942,70.665
"4452","13","9","2",715,953,113.093
"4453","13","9","2",721,910,590.756
"4454","13","9","2",721,999,117.862
"4455","13","9","2",729,910,851.825
"4456","13","9","2",729,921,58.932
"4457","13","9","2",729,930,397.274
"4458","13","9","2",729,941,233.665
"4459","13","9","2",729,999,204.103
"4460","13","9","2",731,999,125.995
"4461","13","9","2",733,941,34.378
"4462","13","9","2",733,999,70.334
"4463","13","9","2",739,910,133.814
"4464","13","9","3",711,992,10.796
"4465","13","9","3",712,952,241.47
"4466","13","9","3",721,992,179.918
"4467","13","9","3",729,992,340.111
"4468","14","1","1",741,120,29.74
"4469","14","1","1",741,139,201.807
"4470","14","1","1",741,141,34.28
"4471","14","1","1",741,152,96.683
"4472","14","1","1",741,153,82.069
"4473","14","1","1",742,120,69.836
"4474","14","1","1",743,120,368.796
"4475","14","1","1",743,141,52.668
"4476","14","1","1",751,139,1712.824
"4477","14","1","1",751,153,202.07
"4478","14","1","1",752,152,594.902
"4479","14","1","1",759,120,417.684
"4480","14","1","2",752,151,108.231
"4481","14","2","1",741,231,799.82
"4482","14","2","1",741,239,583.744
"4483","14","2","1",741,247,23.299
"4484","14","2","1",741,254,284.942
"4485","14","2","1",741,262,33.641
"4486","14","2","1",741,286,511.255
"4487","14","2","1",742,232,119.628
"4488","14","2","1",742,241,166.327
"4489","14","2","1",743,231,3222.291
"4490","14","2","1",743,254,497.376
"4491","14","2","1",743,273,604.078
"4492","14","2","1",743,285,308.695
"4493","14","2","1",751,222,250.423
"4494","14","2","1",751,233,35.016
"4495","14","2","1",751,235,235.852
"4496","14","2","1",751,239,212.39
"4497","14","2","1",751,244,65.424
"4498","14","2","1",751,247,18457.407
"4499","14","2","1",751,254,2030.645
"4500","14","2","1",751,259,748.15
"4501","14","2","1",751,281,520.616
"4502","14","2","1",751,285,347.041
"4503","14","2","1",752,222,430.44
"4504","14","2","1",752,273,6347.621
"4505","14","2","1",752,285,357.179
"4506","14","2","1",753,222,2726.926
"4507","14","2","1",753,235,328.495
"4508","14","2","1",759,211,61.272
"4509","14","2","1",759,212,770.981
"4510","14","2","1",759,222,1207.495
"4511","14","2","1",759,232,404.175
"4512","14","2","1",759,235,537.21
"4513","14","2","1",759,239,291.217
"4514","14","2","1",759,244,74.52
"4515","14","2","1",759,247,145.075
"4516","14","2","1",759,254,323.603
"4517","14","2","1",759,259,140.161
"4518","14","2","1",759,273,7603.433
"4519","14","2","1",759,281,148.826
"4520","14","2","1",759,284,928.411
"4521","14","2","1",759,285,1131.249
"4522","14","2","2",741,223,316.955
"4523","14","2","2",741,236,2711.802
"4524","14","2","2",741,246,20.691
"4525","14","2","2",741,271,301.659
"4526","14","2","2",741,274,98.968
"4527","14","2","2",742,236,125.808
"4528","14","2","2",751,223,1294.113
"4529","14","2","2",751,236,1050.168
"4530","14","2","2",751,246,513.613
"4531","14","2","2",751,283,701.601
"4532","14","2","2",753,223,1191.736
"4533","14","2","2",753,236,1287.455
"4534","14","2","2",753,274,124.025
"4535","14","2","2",759,223,619.483
"4536","14","2","2",759,236,287.128
"4537","14","2","2",759,246,592.795
"4538","14","2","2",759,271,323.067
"4539","14","2","2",759,272,618.897
"4540","14","2","2",759,274,101.856
"4541","14","2","2",759,282,532.063
"4542","14","2","2",759,283,573.82
"4543","14","3","2",741,311,223.091
"4544","14","3","2",741,392,806.038
"4545","14","3","2",742,311,161.385
"4546","14","3","2",751,320,561.389
"4547","14","3","2",751,392,2875.267
"4548","14","3","2",752,392,27947.616
"4549","14","3","2",753,392,137.05
"4550","14","3","2",759,320,6536.863
"4551","14","3","2",759,392,1828.247
"4552","14","3","3",741,312,16457.795
"4553","14","3","3",741,313,3334.383
"4554","14","3","3",741,314,839.849
"4555","14","3","3",741,330,139.067
"4556","14","3","3",741,399,478.369
"4557","14","3","3",742,312,5984.161
"4558","14","3","3",742,313,2448.339
"4559","14","3","3",742,314,263.756
"4560","14","3","3",742,330,155.258
"4561","14","3","3",742,399,290.703
"4562","14","3","3",743,312,1653.33
"4563","14","3","3",743,313,1460.449
"4564","14","3","3",751,312,35150.822
"4565","14","3","3",751,313,7654.002
"4566","14","3","3",751,314,2601.072
"4567","14","3","3",751,399,7773.513
"4568","14","3","3",752,312,2834.476
"4569","14","3","3",752,313,2422.837
"4570","14","3","3",752,314,92.125
"4571","14","3","3",752,399,141.681
"4572","14","3","3",753,312,6986.151
"4573","14","3","3",753,313,1384.909
"4574","14","3","3",753,314,688.974
"4575","14","3","3",753,399,422.431
"4576","14","3","3",759,312,23032.153
"4577","14","3","3",759,313,4269.197
"4578","14","3","3",759,314,3786.593
"4579","14","3","3",759,330,668.284
"4580","14","3","3",759,391,373.252
"4581","14","3","3",759,399,35485.033
"4582","14","4","1",741,411,255.826
"4583","14","4","1",751,411,161.174
"4584","14","4","1",751,423,511.771
"4585","14","4","1",751,429,380.443
"4586","14","4","1",759,423,179.06
"4587","14","4","2",741,412,982.571
"4588","14","4","2",741,421,170.833
"4589","14","4","2",741,432,323.997
"4590","14","4","2",743,441,122.635
"4591","14","4","2",751,412,10470.432
"4592","14","4","2",751,421,16421.512
"4593","14","4","2",751,432,286.046
"4594","14","4","2",751,441,5389.622
"4595","14","4","2",752,412,125.402
"4596","14","4","2",752,432,14214.937
"4597","14","4","2",753,412,39991.012
"4598","14","4","2",759,412,149.037
"4599","14","4","2",759,422,525.005
"4600","14","4","2",759,432,142.538
"4601","14","4","3",751,442,1873.51
"4602","14","5","2",742,510,1258.241
"4603","14","5","2",751,510,525.557
"4604","14","5","2",752,510,1053.821
"4605","14","5","2",753,510,1164.124
"4606","14","5","2",759,510,1236.27
"4607","14","5","3",741,521,318.614
"4608","14","5","3",743,521,149.316
"4609","14","5","3",751,521,10932.653
"4610","14","5","3",751,530,4964.723
"4611","14","5","3",752,521,446.432
"4612","14","5","3",753,530,396.263
"4613","14","5","3",759,521,1092.503
"4614","14","5","3",759,530,22432.773
"4615","14","6","2",743,611,20.753
"4616","14","6","2",743,612,7311.916
"4617","14","6","2",751,612,570.179
"4618","14","6","2",759,612,38.846
"4619","14","7","1",741,762,3598.641
"4620","14","7","1",742,762,250.789
"4621","14","7","1",751,762,7826.023
"4622","14","7","1",753,762,303.116
"4623","14","7","1",759,762,53.255
"4624","14","7","2",741,721,86.243
"4625","14","7","2",741,752,250.282
"4626","14","7","2",741,753,2951.568
"4627","14","7","2",741,761,870.737
"4628","14","7","2",741,772,196.693
"4629","14","7","2",741,774,145.311
"4630","14","7","2",741,780,516.134
"4631","14","7","2",741,792,646.167
"4632","14","7","2",741,799,330.145
"4633","14","7","2",742,752,95.776
"4634","14","7","2",742,753,174.767
"4635","14","7","2",742,761,174.259
"4636","14","7","2",742,799,11260.589
"4637","14","7","2",743,774,500.422
"4638","14","7","2",751,710,1312.115
"4639","14","7","2",751,721,732.087
"4640","14","7","2",751,741,413.827
"4641","14","7","2",751,751,474.665
"4642","14","7","2",751,752,269.792
"4643","14","7","2",751,753,4043.489
"4644","14","7","2",751,761,306.544
"4645","14","7","2",751,772,19539.968
"4646","14","7","2",751,774,285.948
"4647","14","7","2",751,780,469.238
"4648","14","7","2",751,792,2267.284
"4649","14","7","2",751,799,662.251
"4650","14","7","2",753,761,949.098
"4651","14","7","2",753,780,183.976
"4652","14","7","2",759,761,238.73
"4653","14","7","2",759,772,59.303
"4654","14","7","2",759,780,199.453
"4655","14","7","2",759,792,207.168
"4656","14","7","2",759,799,2076.305
"4657","14","7","3",741,722,20.659
"4658","14","7","3",741,773,1551.488
"4659","14","7","3",742,773,412.948
"4660","14","7","3",751,742,122.871
"4661","14","7","3",751,743,7630.468
"4662","14","7","3",751,771,747.447
"4663","14","7","3",751,773,16391.497
"4664","14","7","3",753,773,169.402
"4665","14","7","3",759,730,325.191
"4666","14","8","2",741,861,1783.064
"4667","14","8","2",741,873,1879.688
"4668","14","8","2",741,874,595.417
"4669","14","8","2",741,875,159.296
"4670","14","8","2",741,881,182.908
"4671","14","8","2",741,882,63.583
"4672","14","8","2",742,853,62.238
"4673","14","8","2",742,873,1532.048
"4674","14","8","2",742,874,91.869
"4675","14","8","2",742,882,38.981
"4676","14","8","2",743,873,165.995
"4677","14","8","2",751,819,190.903
"4678","14","8","2",751,853,137.248
"4679","14","8","2",751,861,341.984
"4680","14","8","2",751,871,23.985
"4681","14","8","2",751,872,292.047
"4682","14","8","2",751,873,5948.891
"4683","14","8","2",751,874,4265.93
"4684","14","8","2",751,875,1004.004
"4685","14","8","2",751,881,495.273
"4686","14","8","2",752,873,5274.262
"4687","14","8","2",753,873,1008.817
"4688","14","8","2",759,873,558.972
"4689","14","8","2",759,874,1229.403
"4690","14","8","3",741,841,38.213
"4691","14","8","3",741,852,1464.494
"4692","14","8","3",741,862,18746.992
"4693","14","8","3",741,899,125.079
"4694","14","8","3",742,823,152.785
"4695","14","8","3",742,842,883.052
"4696","14","8","3",742,862,82.703
"4697","14","8","3",742,863,171.349
"4698","14","8","3",742,864,272.224
"4699","14","8","3",751,821,187.922
"4700","14","8","3",751,822,149.395
"4701","14","8","3",751,831,361.472
"4702","14","8","3",751,832,1324.716
"4703","14","8","3",751,841,1068.308
"4704","14","8","3",751,842,1176.282
"4705","14","8","3",751,843,352.969
"4706","14","8","3",751,851,812.071
"4707","14","8","3",751,852,258.802
"4708","14","8","3",751,854,5383.965
"4709","14","8","3",751,855,324.082
"4710","14","8","3",751,862,11781.664
"4711","14","8","3",751,863,1449.244
"4712","14","8","3",751,864,4678.707
"4713","14","8","3",751,876,381.63
"4714","14","8","3",751,891,71.808
"4715","14","8","3",751,899,2071.787
"4716","14","8","3",759,823,38.823
"4717","14","8","3",759,831,147.043
"4718","14","8","3",759,862,352.485
"4719","14","8","3",759,892,378.893
"4720","14","8","3",759,899,1613.135
"4721","14","9","2",741,910,223.168
"4722","14","9","2",741,921,268.564
"4723","14","9","2",741,941,7899.455
"4724","14","9","2",741,942,5503.911
"4725","14","9","2",741,991,245.314
"4726","14","9","2",741,999,367.07
"4727","14","9","2",742,910,29.185
"4728","14","9","2",742,941,75862.27
"4729","14","9","2",742,942,549.412
"4730","14","9","2",742,999,255.34
"4731","14","9","2",743,910,2500.011
"4732","14","9","2",743,941,632.717
"4733","14","9","2",743,942,146.965
"4734","14","9","2",743,991,5239.71
"4735","14","9","2",751,910,94944.23
"4736","14","9","2",751,921,9323.054
"4737","14","9","2",751,930,19085.838
"4738","14","9","2",751,941,232851.792
"4739","14","9","2",751,942,118335.959
"4740","14","9","2",751,951,10017.099
"4741","14","9","2",751,953,4550.08
"4742","14","9","2",751,991,4852.905
"4743","14","9","2",751,999,3411.597
"4744","14","9","2",752,951,434.557
"4745","14","9","2",753,941,307.667
"4746","14","9","2",753,942,17569.01
"4747","14","9","2",753,991,19.739
"4748","14","9","2",759,921,224.094
"4749","14","9","2",759,930,10663.693
"4750","14","9","2",759,941,94.456
"4751","14","9","2",759,942,218.18
"4752","14","9","2",759,953,505.519
"4753","14","9","2",759,999,1126.241
"4754","14","9","3",741,952,73.273
"4755","14","9","3",741,992,4245.212
"4756","14","9","3",742,992,221.398
"4757","14","9","3",751,922,1617.458
"4758","14","9","3",751,952,8251.208
"4759","14","9","3",751,992,9422.454
"4760","14","9","3",752,992,241.76
"4761","14","9","3",753,992,293.949
"4762","14","9","3",759,922,773.244
"4763","14","9","3",759,992,5933.388
"4764","15","1","1",841,111,7127.463
"4765","15","1","1",841,120,1360.134
"4766","15","1","1",841,134,48.591
"4767","15","1","1",842,120,695.348
"4768","15","1","1",842,131,29.432
"4769","15","1","1",842,133,151.827
"4770","15","1","1",843,120,827.37
"4771","15","1","1",844,120,534.811
"4772","15","1","1",844,131,1201.995
"4773","15","2","1",841,211,767.245
"4774","15","2","1",841,222,241.245
"4775","15","2","1",841,231,994.135
"4776","15","2","1",841,237,101.448
"4777","15","2","1",841,241,292.839
"4778","15","2","1",841,242,63.905
"4779","15","2","1",841,243,92.391
"4780","15","2","1",841,244,466.489
"4781","15","2","1",841,247,8577.501
"4782","15","2","1",841,254,3352.929
"4783","15","2","1",841,259,388.328
"4784","15","2","1",841,261,167.571
"4785","15","2","1",841,262,16580.808
"4786","15","2","1",841,281,392.777
"4787","15","2","1",841,284,101.299
"4788","15","2","1",841,285,30.662
"4789","15","2","1",841,286,6985.46
"4790","15","2","1",842,211,1032.354
"4791","15","2","1",842,212,720.19
"4792","15","2","1",842,231,107.378
"4793","15","2","1",842,232,113.012
"4794","15","2","1",842,237,113.227
"4795","15","2","1",842,239,260.198
"4796","15","2","1",842,241,555.573
"4797","15","2","1",842,244,393.617
"4798","15","2","1",842,247,4358.926
"4799","15","2","1",842,252,416.67
"4800","15","2","1",842,253,26.509
"4801","15","2","1",842,254,1175.191
"4802","15","2","1",842,259,2920.797
"4803","15","2","1",842,262,5452.096
"4804","15","2","1",842,273,218.792
"4805","15","2","1",842,281,1065.73
"4806","15","2","1",843,212,21.704
"4807","15","2","1",843,232,53.398
"4808","15","2","1",843,235,297.382
"4809","15","2","1",843,237,343.633
"4810","15","2","1",843,244,140.725
"4811","15","2","1",843,247,233.655
"4812","15","2","1",843,251,182.66
"4813","15","2","1",843,262,3131.466
"4814","15","2","1",844,211,197.071
"4815","15","2","1",844,237,475.222
"4816","15","2","1",844,239,123.795
"4817","15","2","1",844,241,26.503
"4818","15","2","1",844,243,82.533
"4819","15","2","1",844,244,152.528
"4820","15","2","1",844,247,515.327
"4821","15","2","1",844,261,4288.005
"4822","15","2","1",844,262,3320.355
"4823","15","2","1",844,273,314.121
"4824","15","2","1",845,247,1574.101
"4825","15","2","1",845,262,177.51
"4826","15","2","1",845,281,867.799
"4827","15","2","2",841,213,17.453
"4828","15","2","2",841,223,1288.205
"4829","15","2","2",841,234,155.031
"4830","15","2","2",841,236,500.41
"4831","15","2","2",841,245,92.391
"4832","15","2","2",841,246,98.324
"4833","15","2","2",841,271,737.394
"4834","15","2","2",841,282,734.879
"4835","15","2","2",841,283,219.866
"4836","15","2","2",841,289,77.163
"4837","15","2","2",842,213,2165.321
"4838","15","2","2",842,223,678.854
"4839","15","2","2",842,234,1128.263
"4840","15","2","2",842,236,27.201
"4841","15","2","2",842,246,358.223
"4842","15","2","2",842,271,794.423
"4843","15","2","2",842,272,63.165
"4844","15","2","2",842,282,611.315
"4845","15","2","2",843,223,406.413
"4846","15","2","2",843,236,513.063
"4847","15","2","2",843,245,11.349
"4848","15","2","2",844,223,581.101
"4849","15","2","2",844,246,4976.984
"4850","15","3","2",841,311,291518.083
"4851","15","3","2",841,392,1194.133
"4852","15","3","2",842,311,42327.841
"4853","15","3","2",842,320,610.43
"4854","15","3","2",842,392,54.812
"4855","15","3","2",843,311,18240.246
"4856","15","3","2",843,392,8.188
"4857","15","3","2",844,311,23415.352
"4858","15","3","2",845,311,1934.244
"4859","15","3","3",841,312,5746.08
"4860","15","3","3",841,313,2781.43
"4861","15","3","3",841,314,45610.847
"4862","15","3","3",841,330,3105.223
"4863","15","3","3",841,391,4444.969
"4864","15","3","3",841,399,2305.085
"4865","15","3","3",842,312,7486.641
"4866","15","3","3",842,313,1486.342
"4867","15","3","3",842,314,4973.58
"4868","15","3","3",842,330,431.991
"4869","15","3","3",842,391,1121.362
"4870","15","3","3",842,399,1823.307
"4871","15","3","3",843,312,929.003
"4872","15","3","3",843,313,111.642
"4873","15","3","3",843,314,364.407
"4874","15","3","3",843,330,178.595
"4875","15","3","3",844,312,757.308
"4876","15","3","3",844,313,499.601
"4877","15","3","3",844,314,1466.497
"4878","15","3","3",844,330,9015.994
"4879","15","3","3",844,399,898.252
"4880","15","3","3",845,312,24.441
"4881","15","3","3",845,314,737.448
"4882","15","4","1",841,411,497.114
"4883","15","4","1",841,429,2724.501
"4884","15","4","1",842,411,58.139
"4885","15","4","1",844,411,169548.859
"4886","15","4","2",841,412,5738.765
"4887","15","4","2",841,421,6061.192
"4888","15","4","2",841,432,2891.758
"4889","15","4","2",841,441,1326.261
"4890","15","4","2",842,412,652.035
"4891","15","4","2",842,421,378.837
"4892","15","4","2",842,432,608.353
"4893","15","4","2",842,441,836.29
"4894","15","4","2",843,422,359.973
"4895","15","4","2",843,441,1737.042
"4896","15","4","2",844,412,661.344
"4897","15","4","2",844,432,297.435
"4898","15","4","2",844,441,2115.594
"4899","15","4","3",841,442,26.019
"4900","15","5","2",841,522,156.193
"4901","15","5","2",842,522,386.552
"4902","15","5","2",845,522,150.243
"4903","15","5","3",841,521,249.651
"4904","15","5","3",841,530,276.705
"4905","15","5","3",842,521,19.139
"4906","15","5","3",842,530,20.548
"4907","15","5","3",843,521,67.367
"4908","15","6","2",841,612,339.27
"4909","15","6","2",841,620,514.199
"4910","15","6","2",842,612,39.493
"4911","15","6","2",842,620,14.026
"4912","15","7","1",841,762,135.773
"4913","15","7","1",842,762,192.901
"4914","15","7","1",843,762,575.363
"4915","15","7","1",844,762,298.696
"4916","15","7","2",841,721,48.49
"4917","15","7","2",841,752,38.164
"4918","15","7","2",841,753,305.623
"4919","15","7","2",841,761,90.333
"4920","15","7","2",841,772,350.733
"4921","15","7","2",841,774,174.08
"4922","15","7","2",841,791,96.77
"4923","15","7","2",841,799,652.171
"4924","15","7","2",842,752,164.956
"4925","15","7","2",842,753,891.406
"4926","15","7","2",842,761,346.73
"4927","15","7","2",842,772,73.721
"4928","15","7","2",842,774,34.329
"4929","15","7","2",842,799,221.552
"4930","15","7","2",843,751,5570.498
"4931","15","7","2",843,752,2099.691
"4932","15","7","2",843,753,69.515
"4933","15","7","2",843,780,961.955
"4934","15","7","2",844,752,282.148
"4935","15","7","2",844,753,297.367
"4936","15","7","3",841,773,490.349
"4937","15","7","3",842,773,159.574
"4938","15","7","3",843,743,332.12
"4939","15","7","3",843,773,24.446
"4940","15","8","2",841,811,18.637
"4941","15","8","2",841,873,6714.799
"4942","15","8","2",841,874,10.564
"4943","15","8","2",841,875,162.394
"4944","15","8","2",841,881,543.864
"4945","15","8","2",841,882,186.467
"4946","15","8","2",842,811,22.843
"4947","15","8","2",842,873,1581.932
"4948","15","8","2",842,875,280.765
"4949","15","8","2",842,881,144.938
"4950","15","8","2",843,874,487.238
"4951","15","8","2",844,873,591.214
"4952","15","8","3",841,852,118.429
"4953","15","8","3",841,862,371.534
"4954","15","8","3",842,832,48.271
"4955","15","8","3",842,852,163.645
"4956","15","8","3",842,862,1396.038
"4957","15","8","3",842,876,263.072
"4958","15","8","3",843,841,451.205
"4959","15","8","3",843,842,552.827
"4960","15","8","3",843,862,1787.883
"4961","15","8","3",843,892,47.478
"4962","15","8","3",844,852,165.995
"4963","15","9","2",841,910,350.609
"4964","15","9","2",841,930,750.469
"4965","15","9","2",841,941,138165.728
"4966","15","9","2",841,942,1977.698
"4967","15","9","2",841,951,1725.625
"4968","15","9","2",841,953,191.001
"4969","15","9","2",841,991,40854.049
"4970","15","9","2",841,999,17436.12
"4971","15","9","2",842,910,101.719
"4972","15","9","2",842,921,234.475
"4973","15","9","2",842,941,519.774
"4974","15","9","2",842,942,1114.877
"4975","15","9","2",842,991,3624.361
"4976","15","9","2",842,999,944.429
"4977","15","9","2",843,941,241.92
"4978","15","9","2",843,942,209.229
"4979","15","9","2",844,941,729.211
"4980","15","9","2",844,942,406.825
"4981","15","9","2",844,991,11.917
"4982","15","9","2",844,999,2642.831
"4983","15","9","2",845,941,388.528
"4984","15","9","2",845,942,41.338
"4985","15","9","3",841,922,1390.775
"4986","15","9","3",841,952,4999.505
"4987","15","9","3",841,992,3901.894
"4988","15","9","3",842,952,172.363
"4989","15","9","3",842,992,181.439
"4990","15","9","3",843,952,228.081
"4991","16","1","1",851,131,23111.753
"4992","16","1","1",852,131,13915.484
"4993","16","1","1",853,120,105.278
"4994","16","1","1",853,131,1257.197
"4995","16","1","1",854,131,835.348
"4996","16","1","1",855,112,36.207
"4997","16","1","1",855,120,37.162
"4998","16","1","1",855,131,348.726
"4999","16","1","1",856,120,37.273
"5000","16","1","2",855,151,312.479
"5001","16","2","1",851,243,2646.259
"5002","16","2","1",851,244,4003.993
"5003","16","2","1",851,247,6635.536
"5004","16","2","1",851,251,71.401
"5005","16","2","1",851,252,178628.803
"5006","16","2","1",851,253,64235.905
"5007","16","2","1",851,254,36079.405
"5008","16","2","1",851,259,26437.737
"5009","16","2","1",851,281,60.946
"5010","16","2","1",851,286,3293.749
"5011","16","2","1",852,243,3181.066
"5012","16","2","1",852,244,4164.922
"5013","16","2","1",852,247,4492.739
"5014","16","2","1",852,251,267.29
"5015","16","2","1",852,252,234575.169
"5016","16","2","1",852,254,7267.394
"5017","16","2","1",852,259,4435.607
"5018","16","2","1",852,262,220.941
"5019","16","2","1",852,286,3779.695
"5020","16","2","1",853,211,6672.87
"5021","16","2","1",853,212,2108.405
"5022","16","2","1",853,221,563.356
"5023","16","2","1",853,222,980.285
"5024","16","2","1",853,231,571.146
"5025","16","2","1",853,232,1067.896
"5026","16","2","1",853,235,1924.177
"5027","16","2","1",853,237,49.361
"5028","16","2","1",853,239,441.723
"5029","16","2","1",853,243,810.158
"5030","16","2","1",853,247,1588.014
"5031","16","2","1",853,251,122408.193
"5032","16","2","1",853,252,63.557
"5033","16","2","1",853,254,2082.153
"5034","16","2","1",853,259,26127.93
"5035","16","2","1",853,262,342.746
"5036","16","2","1",853,281,292.064
"5037","16","2","1",853,285,380.225
"5038","16","2","1",853,286,503.505
"5039","16","2","1",854,247,249.748
"5040","16","2","1",854,248,63.004
"5041","16","2","1",854,252,14590.806
"5042","16","2","1",854,253,213.197
"5043","16","2","1",854,254,1547.576
"5044","16","2","1",854,259,1966.641
"5045","16","2","1",854,286,162.531
"5046","16","2","1",855,222,395.688
"5047","16","2","1",855,247,387.575
"5048","16","2","1",855,251,1377.795
"5049","16","2","1",855,252,1176.99
"5050","16","2","1",855,253,134.595
"5051","16","2","1",855,254,385223.538
"5052","16","2","1",855,259,5421.28
"5053","16","2","1",855,281,350.411
"5054","16","2","1",855,285,1148.421
"5055","16","2","1",856,222,121.302
"5056","16","2","1",856,239,149.975
"5057","16","2","1",856,243,133.59
"5058","16","2","1",856,244,268.497
"5059","16","2","1",856,247,4734.257
"5060","16","2","1",856,251,1476.991
"5061","16","2","1",856,252,167.795
"5062","16","2","1",856,254,194589.717
"5063","16","2","1",856,259,2907.07
"5064","16","2","1",856,262,137.068
"5065","16","2","1",856,273,525.884
"5066","16","2","1",856,281,460.453
"5067","16","2","1",856,284,736.636
"5068","16","2","1",856,286,53443.046
"5069","16","2","1",857,211,293.543
"5070","16","2","1",857,212,560.957
"5071","16","2","1",857,222,166.691
"5072","16","2","1",857,247,2209.737
"5073","16","2","1",857,252,285.88
"5074","16","2","1",857,253,50.579
"5075","16","2","1",857,254,4192.752
"5076","16","2","1",857,259,2170.926
"5077","16","2","1",857,281,120.822
"5078","16","2","2",851,223,264.097
"5079","16","2","2",851,245,120.748
"5080","16","2","2",851,246,39.574
"5081","16","2","2",851,282,2719.754
"5082","16","2","2",852,282,2419.901
"5083","16","2","2",853,213,2269.843
"5084","16","2","2",853,223,811.24
"5085","16","2","2",853,234,99.416
"5086","16","2","2",853,236,34.273
"5087","16","2","2",853,282,3243
"5088","16","2","2",853,283,327.95
"5089","16","2","2",854,245,206.2
"5090","16","2","2",854,246,113.526
"5091","16","2","2",855,223,683.43
"5092","16","2","2",855,283,1243.841
"5093","16","2","2",856,223,871.528
"5094","16","2","2",856,245,613.485
"5095","16","2","2",856,246,120.643
"5096","16","2","2",856,271,297.107
"5097","16","2","2",856,274,274.297
"5098","16","2","2",856,282,129.687
"5099","16","2","2",856,289,92.542
"5100","16","2","2",857,223,323.953
"5101","16","2","2",857,245,28.507
"5102","16","2","2",857,283,472.258
"5103","16","3","2",851,311,25113.855
"5104","16","3","2",852,311,27549.184
"5105","16","3","2",853,311,10050.431
"5106","16","3","2",854,311,679.342
"5107","16","3","2",855,311,42.656
"5108","16","3","2",855,392,1558.945
"5109","16","3","2",856,311,1300.15
"5110","16","3","2",856,392,2225.358
"5111","16","3","2",857,311,166.221
"5112","16","3","2",857,392,158.697
"5113","16","3","3",851,312,6638.669
"5114","16","3","3",851,313,906.477
"5115","16","3","3",851,314,7434.297
"5116","16","3","3",851,399,95.299
"5117","16","3","3",852,312,7283.469
"5118","16","3","3",852,313,1093.758
"5119","16","3","3",852,314,5662.168
"5120","16","3","3",852,399,52.768
"5121","16","3","3",853,312,40458.859
"5122","16","3","3",853,313,4887.043
"5123","16","3","3",853,314,15432.25
"5124","16","3","3",853,399,2279.332
"5125","16","3","3",854,312,729.294
"5126","16","3","3",854,313,40.292
"5127","16","3","3",854,314,516.004
"5128","16","3","3",855,312,21168.366
"5129","16","3","3",855,313,4652.618
"5130","16","3","3",855,314,4248.413
"5131","16","3","3",855,399,8352.969
"5132","16","3","3",856,312,20765.088
"5133","16","3","3",856,313,3303.371
"5134","16","3","3",856,314,2642.715
"5135","16","3","3",856,399,2145.046
"5136","16","3","3",857,312,6707.113
"5137","16","3","3",857,314,28.568
"5138","16","3","3",857,399,2839.843
"5139","16","4","2",851,432,62.285
"5140","16","4","2",851,441,33910.418
"5141","16","4","2",852,441,27251.801
"5142","16","4","2",853,412,318.925
"5143","16","4","2",853,421,270.288
"5144","16","4","2",853,441,1240.424
"5145","16","4","2",854,421,232.86
"5146","16","4","2",854,441,571.87
"5147","16","4","2",855,441,317.649
"5148","16","4","2",856,421,497.201
"5149","16","4","2",856,432,874.486
"5150","16","4","2",856,441,976.954
"5151","16","4","2",857,432,383.912
"5152","16","4","3",851,442,125.207
"5153","16","4","3",856,442,91.648
"5154","16","5","2",855,510,461.431
"5155","16","5","2",856,510,96.769
"5156","16","5","3",853,521,510.907
"5157","16","5","3",855,530,576.659
"5158","16","5","3",856,521,124.778
"5159","16","5","3",856,530,133.604
"5160","16","6","2",853,612,147.07
"5161","16","6","2",856,612,724.023
"5162","16","7","1",852,762,91.294
"5163","16","7","1",853,762,300.021
"5164","16","7","1",856,762,58.538
"5165","16","7","2",852,761,267.512
"5166","16","7","2",853,752,37.028
"5167","16","7","2",856,710,298.392
"5168","16","7","2",856,721,36.4
"5169","16","7","2",856,753,82.056
"5170","16","7","2",856,791,42.504
"5171","16","7","3",851,773,1315.217
"5172","16","7","3",852,773,1298.58
"5173","16","7","3",853,773,424.496
"5174","16","7","3",854,773,265.531
"5175","16","7","3",856,773,788.11
"5176","16","8","2",851,873,5252.593
"5177","16","8","2",852,873,84.435
"5178","16","8","2",852,875,28.34
"5179","16","8","2",853,873,1992.229
"5180","16","8","2",854,873,241.642
"5181","16","8","2",855,873,11431.94
"5182","16","8","2",856,873,6885.414
"5183","16","8","3",851,862,84.834
"5184","16","8","3",852,862,610.736
"5185","16","8","3",853,852,167.696
"5186","16","8","3",853,862,2772.27
"5187","16","8","3",854,852,307.957
"5188","16","8","3",854,854,100.091
"5189","16","8","3",854,862,161.062
"5190","16","8","3",856,832,267.897
"5191","16","8","3",856,852,278.867
"5192","16","8","3",856,854,150.885
"5193","16","8","3",856,862,309.157
"5194","16","9","2",851,941,8855.689
"5195","16","9","2",851,942,4146.431
"5196","16","9","2",851,951,4041.55
"5197","16","9","2",851,991,154.096
"5198","16","9","2",851,999,12437.005
"5199","16","9","2",852,941,3730.688
"5200","16","9","2",852,942,3050.22
"5201","16","9","2",852,991,204.85
