"","V20","EduGroup","RiskGroup","sum_Employment"
"1862",479,2,"2",570.517
"1863",479,2,"3",19087.023
"1864",479,3,"1",2255.886
"1865",479,3,"2",11652.091
"1866",479,3,"3",110587.556
"1867",479,4,"1",6649.123
"1868",479,4,"2",2956.506
"1869",479,4,"3",48795.091
"1870",479,5,"1",11914.457
"1871",479,5,"2",5399.146
"1872",479,5,"3",79051.735
"1873",479,6,"1",1585.289
"1874",479,6,"2",373.479
"1875",479,6,"3",5179.868
"1876",479,7,"1",423.682
"1877",479,7,"3",238.341
"1878",491,0,"2",111.609
"1879",491,1,"2",447.913
"1880",491,1,"3",88.808
"1881",491,2,"2",753.772
"1882",491,3,"1",125.509
"1883",491,3,"2",7405.493
"1884",491,3,"3",1456.051
"1885",491,4,"1",57.903
"1886",491,4,"2",4034.272
"1887",491,4,"3",757.444
"1888",491,5,"1",37.324
"1889",491,5,"2",8153.607
"1890",491,5,"3",3257.426
"1891",491,6,"2",913.679
"1892",491,6,"3",345.833
"1893",492,0,"2",1933.713
"1894",492,1,"2",32915.003
"1895",492,1,"3",235.933
"1896",492,2,"2",85301.413
"1897",492,2,"3",922.253
"1898",492,3,"1",232.008
"1899",492,3,"2",280530.046
"1900",492,3,"3",8676.629
"1901",492,4,"1",898.674
"1902",492,4,"2",34470.185
"1903",492,4,"3",4228.774
"1904",492,5,"1",2123.899
"1905",492,5,"2",47586.605
"1906",492,5,"3",14073.03
"1907",492,6,"2",1862.164
"1908",492,6,"3",590.737
"1909",492,7,"3",243.452
"1910",493,0,"2",762.195
"1911",493,1,"2",15398.318
"1912",493,1,"3",360.858
"1913",493,2,"2",51707.896
"1914",493,2,"3",1044.983
"1915",493,3,"2",226716.518
"1916",493,3,"3",10951.113
"1917",493,4,"2",37418.354
"1918",493,4,"3",6023.146
"1919",493,5,"1",522.171
"1920",493,5,"2",35546.52
"1921",493,5,"3",9311.815
"1922",493,6,"2",839.921
"1923",493,6,"3",500.72
"1924",494,1,"2",11.711
"1925",494,1,"3",1101.087
"1926",494,2,"2",1557.435
"1927",494,2,"3",7347.623
"1928",494,3,"2",13511.909
"1929",494,3,"3",63207.065
"1930",494,4,"2",3152.576
"1931",494,4,"3",19575.555
"1932",494,5,"1",229.053
"1933",494,5,"2",3829.074
"1934",494,5,"3",29659.042
"1935",494,6,"2",259.394
"1936",494,6,"3",316.239
"1937",495,2,"2",81.206
"1938",495,5,"2",241.973
"1939",495,5,"3",771.762
"1940",501,1,"1",86.947
"1941",501,1,"2",389.04
"1942",501,2,"1",1194.297
"1943",501,2,"2",269.029
"1944",501,2,"3",27.706
"1945",501,3,"1",2051.401
"1946",501,3,"2",830.929
"1947",501,3,"3",2019.103
"1948",501,4,"1",398.084
"1949",501,4,"2",54.205
"1950",501,4,"3",1298.362
"1951",501,5,"1",3515.348
"1952",501,5,"2",1237.995
"1953",501,5,"3",6591.502
"1954",501,6,"1",132.714
"1955",501,6,"2",33.075
"1956",501,7,"3",174.525
"1957",502,1,"1",167.073
"1958",502,1,"2",300.265
"1959",502,2,"1",187.437
"1960",502,3,"1",191.304
"1961",502,3,"2",503.41
"1962",502,3,"3",135.532
"1963",502,4,"1",42.385
"1964",502,4,"2",411.919
"1965",502,4,"3",124.2
"1966",502,5,"1",86.834
"1967",502,5,"3",664.682
"1968",511,3,"1",170.013
"1969",511,3,"2",1144.882
"1970",511,3,"3",565.522
"1971",511,4,"1",187.202
"1972",511,4,"2",3349.497
"1973",511,4,"3",2750.089
"1974",511,5,"1",3686.742
"1975",511,5,"2",13520.757
"1976",511,5,"3",8723.434
"1977",511,6,"1",1307.015
"1978",511,6,"2",1187.542
"1979",511,6,"3",278.505
"1980",511,7,"3",70.853
"1981",512,3,"2",217.029
"1982",512,3,"3",236.87
"1983",512,4,"2",95.317
"1984",512,5,"3",406.178
"1985",521,0,"2",27.618
"1986",521,1,"2",1074.225
"1987",521,1,"3",486.206
"1988",521,2,"2",4659.261
"1989",521,2,"3",1309.77
"1990",521,3,"2",35854.149
"1991",521,3,"3",16746.26
"1992",521,4,"2",11308.286
"1993",521,4,"3",8925.4
"1994",521,5,"1",283.596
"1995",521,5,"2",10030.41
"1996",521,5,"3",19654.729
"1997",521,6,"2",396.421
"1998",521,6,"3",318.662
"1999",521,7,"3",69.675
"2000",529,0,"2",311.353
"2001",529,0,"3",86.793
"2002",529,1,"2",1493.255
"2003",529,1,"3",1335.773
"2004",529,2,"2",2472.475
"2005",529,2,"3",1501.574
"2006",529,3,"1",1264.99
"2007",529,3,"2",23540.712
"2008",529,3,"3",23860.776
"2009",529,4,"1",145.199
"2010",529,4,"2",9883.429
"2011",529,4,"3",14593.59
"2012",529,5,"1",2628.601
"2013",529,5,"2",14377.706
"2014",529,5,"3",36383.213
"2015",529,6,"1",533.023
"2016",529,6,"2",478.938
"2017",529,6,"3",1858.534
"2018",529,7,"2",279.167
"2019",529,7,"3",168.342
"2020",551,0,"2",1133.666
"2021",551,0,"3",220.049
"2022",551,1,"2",9643.406
"2023",551,1,"3",908.312
"2024",551,2,"2",11604.799
"2025",551,2,"3",432.395
"2026",551,3,"1",1338.625
"2027",551,3,"2",43325.842
"2028",551,3,"3",6144.812
"2029",551,4,"1",1054.212
"2030",551,4,"2",18090.008
"2031",551,4,"3",4539.848
"2032",551,5,"1",4151.618
"2033",551,5,"2",27881.097
"2034",551,5,"3",12859.149
"2035",551,6,"1",1258.334
"2036",551,6,"2",2354.616
"2037",551,6,"3",708.08
"2038",551,7,"2",107.118
"2039",551,7,"3",614.534
"2040",559,0,"2",153.681
"2041",559,1,"2",978.108
"2042",559,2,"2",1508.506
"2043",559,2,"3",45.225
"2044",559,3,"2",2597.091
"2045",559,3,"3",327.13
"2046",559,4,"2",584.694
"2047",559,4,"3",452.754
"2048",559,5,"1",113.107
"2049",559,5,"2",1970.148
"2050",559,5,"3",1109.347
"2051",559,6,"2",508.239
"2052",561,0,"2",7553.329
"2053",561,0,"3",8141.211
"2054",561,1,"2",64604.575
"2055",561,1,"3",79353.679
"2056",561,2,"2",107259.33
"2057",561,2,"3",134295.856
"2058",561,3,"1",1056.705
"2059",561,3,"2",303782.347
"2060",561,3,"3",491223.633
"2061",561,4,"1",3553.429
"2062",561,4,"2",77419.769
"2063",561,4,"3",141387.345
"2064",561,5,"1",10037.191
"2065",561,5,"2",77010.968
"2066",561,5,"3",212186.692
"2067",561,6,"1",1283.443
"2068",561,6,"2",3862.245
"2069",561,6,"3",5094.922
"2070",561,7,"2",156.781
"2071",561,7,"3",819.077
"2072",562,0,"2",544.837
"2073",562,0,"3",260.103
"2074",562,1,"1",120.304
"2075",562,1,"2",2503.474
"2076",562,1,"3",2100.867
"2077",562,2,"2",8928.99
"2078",562,2,"3",6464.279
"2079",562,3,"1",2975.815
"2080",562,3,"2",61857.053
"2081",562,3,"3",74168.015
"2082",562,4,"1",679.45
"2083",562,4,"2",34293.708
"2084",562,4,"3",34152.711
"2085",562,5,"1",1200.826
"2086",562,5,"2",65887.8
"2087",562,5,"3",75474.154
"2088",562,6,"2",2944.909
"2089",562,6,"3",1995.04
"2090",562,7,"2",698.044
"2091",581,1,"2",247.526
"2092",581,1,"3",56.536
"2093",581,2,"3",56.652
"2094",581,3,"1",3354.196
"2095",581,3,"2",2869.376
"2096",581,3,"3",8391.883
"2097",581,4,"1",4373.108
"2098",581,4,"2",1610.195
"2099",581,4,"3",3991.63
"2100",581,5,"1",37029.015
"2101",581,5,"2",3501.715
"2102",581,5,"3",14273.271
"2103",581,6,"1",4448.389
"2104",581,6,"2",311.121
"2105",581,6,"3",1457.529
"2106",581,7,"1",924.09
"2107",582,3,"1",8054.41
"2108",582,3,"2",1715.102
"2109",582,3,"3",6647.052
"2110",582,4,"1",26590.71
"2111",582,4,"2",4983.399
"2112",582,4,"3",8299.434
"2113",582,5,"1",127931.184
"2114",582,5,"2",13177.141
"2115",582,5,"3",26436.376
"2116",582,6,"1",21938.404
"2117",582,6,"2",2623.021
"2118",582,6,"3",2289.985
"2119",582,7,"1",3736.117
"2120",591,2,"2",570.228
"2121",591,3,"1",1345.714
"2122",591,3,"2",3574.661
"2123",591,3,"3",2588.694
"2124",591,4,"1",1899.348
"2125",591,4,"2",5619.577
"2126",591,4,"3",1927.2
"2127",591,5,"1",7343.307
"2128",591,5,"2",18106.104
"2129",591,5,"3",10280.371
"2130",591,6,"1",554.871
"2131",591,6,"2",1943.016
"2132",591,6,"3",569.831
"2133",591,7,"2",201.993
"2134",592,3,"2",702.766
"2135",592,4,"2",474.024
"2136",592,5,"1",857.86
"2137",592,5,"2",193.825
"2138",592,5,"3",323.984
"2139",592,6,"2",272.064
"2140",601,3,"2",747.019
"2141",601,5,"1",406.391
"2142",601,5,"2",379.145
"2143",602,1,"2",28.48
"2144",602,2,"2",47.972
"2145",602,3,"2",5424.995
"2146",602,3,"3",1415.101
"2147",602,4,"1",237.45
"2148",602,4,"2",5097.682
"2149",602,4,"3",2368.571
"2150",602,5,"1",8292.817
"2151",602,5,"2",18329.024
"2152",602,5,"3",5573.492
"2153",602,6,"1",1558.744
"2154",602,6,"2",2711.328
"2155",602,6,"3",251.58
"2156",602,7,"1",197.887
"2157",602,7,"2",484.456
"2158",602,7,"3",245.589
"2159",611,1,"2",319.027
"2160",611,1,"3",117.674
"2161",611,2,"1",35.201
"2162",611,2,"2",2124.048
"2163",611,2,"3",427.87
"2164",611,3,"1",105.328
"2165",611,3,"2",13263.556
"2166",611,3,"3",11416.501
"2167",611,4,"1",344.473
"2168",611,4,"2",3172.762
"2169",611,4,"3",6450.81
"2170",611,5,"1",1766.698
"2171",611,5,"2",12639.222
"2172",611,5,"3",6505.426
"2173",611,6,"1",1039.173
"2174",611,6,"2",870.027
"2175",612,1,"2",105.917
"2176",612,2,"2",313.552
"2177",612,2,"3",217.53
"2178",612,3,"1",319.311
"2179",612,3,"2",11190.964
"2180",612,3,"3",6927.607
"2181",612,4,"1",1172.944
"2182",612,4,"2",5370.733
"2183",612,4,"3",6537.996
"2184",612,5,"1",5951.487
"2185",612,5,"2",13539.252
"2186",612,5,"3",24524.273
"2187",612,6,"1",1458.563
"2188",612,6,"2",1136.408
"2189",612,6,"3",1060.083
"2190",620,1,"2",53.308
"2191",620,2,"1",246.801
"2192",620,3,"1",3265.556
"2193",620,3,"2",5083.538
"2194",620,3,"3",1144.737
"2195",620,4,"1",17052.383
"2196",620,4,"2",8278.363
"2197",620,4,"3",3190.993
"2198",620,5,"1",65536.814
"2199",620,5,"2",19657.495
"2200",620,5,"3",10436.532
"2201",620,6,"1",9317.551
"2202",620,6,"2",834.784
"2203",620,6,"3",1310.267
"2204",620,7,"1",702.678
"2205",620,7,"3",263.01
"2206",631,3,"1",67.204
"2207",631,3,"2",1071.692
"2208",631,3,"3",912.691
"2209",631,4,"1",2779.448
"2210",631,4,"2",1190.547
"2211",631,4,"3",2531.266
"2212",631,5,"1",9894.836
"2213",631,5,"2",2582.557
"2214",631,5,"3",6679.048
"2215",631,6,"1",1726.477
"2216",631,6,"2",543.621
"2217",631,6,"3",809.325
"2218",631,7,"3",309.795
"2219",639,3,"1",518.552
"2220",639,3,"2",27.488
"2221",639,3,"3",363.897
"2222",639,4,"1",709.299
"2223",639,4,"2",739.9
"2224",639,4,"3",590.894
"2225",639,5,"1",4525.906
"2226",639,5,"2",645.336
"2227",639,5,"3",3604.543
"2228",639,6,"1",912.323
"2229",639,6,"2",203.452
"2230",639,7,"1",177.245
"2231",639,7,"3",550.351
"2232",641,0,"1",47.838
"2233",641,0,"2",203.372
"2234",641,1,"2",2290.54
"2235",641,1,"3",152.133
"2236",641,2,"1",1235.984
"2237",641,2,"2",1473.129
"2238",641,2,"3",102.662
"2239",641,3,"1",5633.732
"2240",641,3,"2",33711.798
"2241",641,3,"3",3468.481
"2242",641,4,"1",2961.134
"2243",641,4,"2",28062.638
"2244",641,4,"3",4572.392
"2245",641,5,"1",18770.888
"2246",641,5,"2",126721.717
"2247",641,5,"3",12730.256
"2248",641,6,"1",4933.249
"2249",641,6,"2",9322.856
"2250",641,6,"3",22.739
"2251",641,7,"2",212.923
"2252",641,7,"3",221.62
"2253",642,3,"2",352.667
"2254",642,3,"3",53.228
"2255",642,4,"2",46.652
"2256",642,4,"3",219.917
"2257",642,5,"1",836.389
"2258",642,5,"2",4294.178
"2259",642,5,"3",1559.502
"2260",642,6,"1",617.096
"2261",642,6,"2",1063.165
"2262",642,6,"3",292.497
"2263",642,7,"2",28.724
"2264",649,0,"3",113.974
"2265",649,1,"2",206.803
"2266",649,1,"3",12.141
"2267",649,2,"2",527.489
"2268",649,2,"3",51.473
"2269",649,3,"1",635.181
"2270",649,3,"2",11184.913
"2271",649,3,"3",4820.721
"2272",649,4,"2",7805.671
"2273",649,4,"3",4389.578
"2274",649,5,"1",3184.516
"2275",649,5,"2",16887.432
"2276",649,5,"3",9741.537
"2277",649,6,"2",1589.074
"2278",649,6,"3",1003.21
"2279",649,7,"2",157.04
"2280",649,7,"3",230.463
"2281",651,1,"1",255.573
"2282",651,1,"2",1366.283
"2283",651,1,"3",62.139
"2284",651,2,"1",65.417
"2285",651,2,"2",5707.777
"2286",651,3,"1",330.992
"2287",651,3,"2",103663.526
"2288",651,3,"3",9552.746
"2289",651,4,"1",1189.878
"2290",651,4,"2",39082.83
"2291",651,4,"3",7813.368
"2292",651,5,"1",7283.383
"2293",651,5,"2",82895.073
"2294",651,5,"3",21548.643
"2295",651,6,"1",1643.897
"2296",651,6,"2",5899.402
"2297",651,6,"3",494.009
"2298",651,7,"2",643.337
"2299",652,3,"2",415.93
"2300",652,4,"2",275.087
"2301",652,4,"3",139.886
"2302",652,5,"2",278.336
"2303",653,1,"2",223.904
"2304",653,3,"2",171.925
"2305",653,3,"3",236.465
"2306",653,4,"1",67.22
"2307",653,4,"2",309.818
"2308",653,4,"3",814.049
"2309",653,5,"1",144.938
"2310",653,5,"2",4303.786
"2311",653,5,"3",2844.257
"2312",653,6,"1",555.345
"2313",653,6,"2",541.136
"2314",653,6,"3",289.166
"2315",661,3,"2",3841.399
"2316",661,3,"3",1378.566
"2317",661,4,"1",798.553
"2318",661,4,"2",3731.434
"2319",661,4,"3",1669.521
"2320",661,5,"1",2972.398
"2321",661,5,"2",27396.897
"2322",661,5,"3",5621.311
"2323",661,6,"1",1673.525
"2324",661,6,"2",3861.75
"2325",661,6,"3",310.747
"2326",661,7,"1",327.651
"2327",662,1,"2",852.96
"2328",662,2,"2",1636.131
"2329",662,3,"1",511.771
"2330",662,3,"2",31107.141
"2331",662,3,"3",3988.466
"2332",662,4,"2",10967.999
"2333",662,4,"3",3177.69
"2334",662,5,"1",620.29
"2335",662,5,"2",28465.478
"2336",662,5,"3",3873.396
"2337",662,6,"2",1514.489
"2338",662,7,"3",86.003
"2339",681,0,"2",962.685
"2340",681,1,"2",3797.711
"2341",681,1,"3",846.441
"2342",681,2,"1",25.681
"2343",681,2,"2",10144.662
"2344",681,2,"3",1908.087
"2345",681,3,"1",425.148
"2346",681,3,"2",18205.159
"2347",681,3,"3",23706.399
"2348",681,4,"1",273.109
"2349",681,4,"2",4903.134
"2350",681,4,"3",11033.559
"2351",681,5,"1",1975.365
"2352",681,5,"2",13179.516
"2353",681,5,"3",30133.227
"2354",681,6,"1",586.678
"2355",681,6,"2",2751.439
"2356",681,6,"3",5745.297
"2357",681,7,"1",71.815
"2358",681,7,"2",615.13
"2359",681,7,"3",396.117
"2360",682,0,"2",3849.918
"2361",682,1,"1",114.071
"2362",682,1,"2",23723.108
"2363",682,1,"3",589.426
"2364",682,2,"1",669.235
"2365",682,2,"2",23957.252
"2366",682,2,"3",3927.63
"2367",682,3,"1",2935.792
"2368",682,3,"2",99536.878
"2369",682,3,"3",49660.289
"2370",682,4,"1",1555.497
"2371",682,4,"2",26516.465
"2372",682,4,"3",21782.895
"2373",682,5,"1",6244.152
"2374",682,5,"2",89560.656
"2375",682,5,"3",32961.418
"2376",682,6,"2",7998.274
"2377",682,6,"3",1667.97
"2378",682,7,"2",466.8
"2379",682,7,"3",384.827
"2380",691,0,"2",175.349
"2381",691,1,"2",660.895
"2382",691,3,"2",5026.392
"2383",691,3,"3",1978.256
"2384",691,4,"2",3260.91
"2385",691,4,"3",590.061
"2386",691,5,"2",3106.865
"2387",691,5,"3",2421.41
"2388",691,6,"3",163.047
"2389",692,1,"2",227.84
"2390",692,1,"3",58.773
"2391",692,2,"1",242.568
"2392",692,2,"2",840.443
"2393",692,3,"1",341.721
"2394",692,3,"2",20386.699
"2395",692,3,"3",3634.571
"2396",692,4,"2",7605.526
"2397",692,4,"3",819.435
"2398",692,5,"2",7702.771
"2399",692,5,"3",3073.393
"2400",692,6,"1",197.039
"2401",692,6,"2",69.857
"2402",693,1,"2",473.953
"2403",693,2,"2",1494.142
"2404",693,2,"3",422.632
"2405",693,3,"1",109.864
"2406",693,3,"2",10746.271
"2407",693,3,"3",4289.792
"2408",693,4,"2",4688.754
"2409",693,4,"3",2659.213
"2410",693,5,"1",187.398
"2411",693,5,"2",5604.24
"2412",693,5,"3",2101.201
"2413",693,6,"2",405.445
"2414",693,6,"3",27.868
"2415",701,0,"2",21.158
"2416",701,1,"2",1360.498
"2417",701,2,"2",159.251
"2418",701,2,"3",26.568
"2419",701,3,"1",635.786
"2420",701,3,"2",1330.476
"2421",701,3,"3",2429.543
"2422",701,4,"1",2536.338
"2423",701,4,"2",795.67
"2424",701,4,"3",3263.982
"2425",701,5,"1",61486.593
"2426",701,5,"2",5874.285
"2427",701,5,"3",9869.612
"2428",701,6,"1",44407.623
"2429",701,6,"2",2945.535
"2430",701,6,"3",3625.783
"2431",701,7,"1",29612.555
"2432",701,7,"2",925.193
"2433",701,7,"3",538.862
"2434",702,1,"1",37.729
"2435",702,1,"2",109.164
"2436",702,2,"2",331.658
"2437",702,3,"2",503.94
"2438",702,3,"3",388.783
"2439",702,4,"1",52.468
"2440",702,4,"2",125.393
"2441",702,4,"3",301.374
"2442",702,5,"1",3007.221
"2443",702,5,"2",1273.755
"2444",702,5,"3",1628.459
"2445",702,6,"1",3707.005
"2446",702,6,"2",583.576
"2447",702,6,"3",610.625
"2448",702,7,"1",4248.906
"2449",702,7,"2",218.652
"2450",702,7,"3",168.125
"2451",711,2,"2",148.527
"2452",711,2,"3",85.364
"2453",711,3,"1",170.671
"2454",711,3,"2",1310.048
"2455",711,3,"3",11103.416
"2456",711,4,"1",586.168
"2457",711,4,"2",310.056
"2458",711,4,"3",10299.127
"2459",711,5,"1",14580.469
"2460",711,5,"2",2992.428
"2461",711,5,"3",28929.144
"2462",711,6,"1",9702.239
"2463",711,6,"2",1206.126
"2464",711,6,"3",2431.427
"2465",711,7,"1",2348.813
"2466",711,7,"3",434.413
"2467",712,1,"3",22.921
"2468",712,2,"2",470.288
"2469",712,3,"2",486.228
"2470",712,3,"3",17639.097
"2471",712,4,"2",234.808
"2472",712,4,"3",21194.034
"2473",712,5,"1",769.766
"2474",712,5,"2",21171.572
"2475",712,5,"3",29308.477
"2476",712,6,"1",396.284
"2477",712,6,"2",2100.295
"2478",712,6,"3",1111.749
"2479",712,7,"2",1793.385
"2480",713,1,"2",916.456
"2481",713,2,"2",1529.958
"2482",713,3,"1",2116.756
"2483",713,3,"2",5714.028
"2484",713,3,"3",5315.801
"2485",713,4,"1",7143.631
"2486",713,4,"2",2667.873
"2487",713,4,"3",5770.001
"2488",713,5,"1",23055.199
"2489",713,5,"2",9468.01
"2490",713,5,"3",27136.127
"2491",713,6,"1",1864.575
"2492",713,6,"2",746.017
"2493",713,6,"3",1391.318
"2494",713,7,"1",279.608
"2495",713,7,"3",336.798
"2496",714,3,"3",579.631
"2497",714,4,"3",1419.003
"2498",714,5,"1",1844.74
"2499",714,5,"2",31.742
"2500",714,5,"3",5457.668
"2501",714,6,"1",423.909
"2502",714,6,"3",479.523
"2503",714,7,"3",591.619
"2504",715,2,"2",472.795
"2505",715,3,"1",244.583
"2506",715,3,"2",1638.461
"2507",715,3,"3",5861.618
"2508",715,4,"1",1425.418
"2509",715,4,"2",4088.558
"2510",715,4,"3",10214.808
"2511",715,5,"1",25776.552
"2512",715,5,"2",30956.035
"2513",715,5,"3",79944.1
"2514",715,6,"1",8710.481
"2515",715,6,"2",8869.504
"2516",715,6,"3",10708.929
"2517",715,7,"1",1707.042
"2518",715,7,"2",3029.062
"2519",715,7,"3",88.451
"2520",721,1,"1",372.614
"2521",721,2,"1",24.807
"2522",721,2,"3",133.801
"2523",721,3,"1",8498.624
"2524",721,3,"2",3131.809
"2525",721,3,"3",4945.763
"2526",721,4,"1",27621.651
"2527",721,4,"2",2174.87
"2528",721,4,"3",4339.699
"2529",721,5,"1",104524.509
"2530",721,5,"2",7107.21
"2531",721,5,"3",12991.249
"2532",721,6,"1",23757.31
"2533",721,6,"2",1257.679
"2534",721,6,"3",1280.936
"2535",721,7,"1",4813.889
"2536",721,7,"2",188.579
"2537",729,2,"1",179.534
"2538",729,2,"2",293.557
"2539",729,2,"3",120.614
"2540",729,3,"1",3026.644
"2541",729,3,"2",5554.468
"2542",729,3,"3",4082.319
"2543",729,4,"1",4452.011
"2544",729,4,"2",4203.322
"2545",729,4,"3",2111.126
"2546",729,5,"1",11720.896
"2547",729,5,"2",19014.261
"2548",729,5,"3",6221.227
"2549",729,6,"1",2413.682
"2550",729,6,"2",2880.634
"2551",729,6,"3",888.756
"2552",729,7,"1",1671.866
"2553",729,7,"2",1370.925
"2554",729,7,"3",282.354
"2555",731,1,"2",23.597
"2556",731,1,"3",49.887
"2557",731,3,"2",3282.042
"2558",731,3,"3",140.107
"2559",731,4,"1",85.644
"2560",731,4,"2",2008.748
"2561",731,5,"1",6533.309
"2562",731,5,"2",1178.005
"2563",731,5,"3",812.645
"2564",731,6,"1",992.292
"2565",731,6,"2",306.837
"2566",732,3,"1",4489.008
"2567",732,3,"2",336.402
"2568",732,3,"3",568.385
"2569",732,4,"1",16749.008
"2570",732,4,"2",432.316
"2571",732,4,"3",1434.415
"2572",732,5,"1",39328.497
"2573",732,5,"2",936.507
"2574",732,5,"3",2768.648
"2575",732,6,"1",3233.29
"2576",732,6,"3",232.696
"2577",732,7,"1",708.57
"2578",733,0,"1",3.915
"2579",733,1,"1",169.37
"2580",733,1,"3",61.427
"2581",733,2,"1",139.093
"2582",733,2,"3",487.87
"2583",733,3,"1",4839.161
"2584",733,3,"2",981.882
"2585",733,3,"3",3618.985
"2586",733,4,"1",4309.141
"2587",733,4,"2",1637.775
"2588",733,4,"3",782.659
"2589",733,5,"1",7604.796
"2590",733,5,"2",1729.567
"2591",733,5,"3",1874.399
"2592",733,6,"1",1645.513
"2593",733,6,"3",178.324
"2594",739,2,"2",133.814
"2595",739,3,"1",350.581
"2596",739,3,"2",2509.635
"2597",739,3,"3",491.13
"2598",739,4,"1",1726.191
"2599",739,4,"2",1166.175
"2600",739,4,"3",622.035
"2601",739,5,"1",9416.655
"2602",739,5,"2",4395.704
"2603",739,5,"3",3362.416
"2604",739,6,"1",4229.62
"2605",739,6,"2",664.566
"2606",739,6,"3",251.104
"2607",739,7,"1",482.314
"2608",741,0,"1",148.969
"2609",741,0,"2",198.527
"2610",741,1,"2",1296.571
"2611",741,1,"3",119.923
"2612",741,2,"2",4634.722
"2613",741,2,"3",1392.634
"2614",741,3,"1",1365.569
"2615",741,3,"2",12428.769
"2616",741,3,"3",12994.763
"2617",741,4,"1",2124.568
"2618",741,4,"2",5695.2
"2619",741,4,"3",11013.715
"2620",741,5,"1",2896.641
"2621",741,5,"2",6037.567
"2622",741,5,"3",20104.821
"2623",741,6,"2",550.596
"2624",741,6,"3",2207.631
"2625",741,7,"2",279.371
"2626",742,0,"2",1739.227
"2627",742,1,"2",20660.669
"2628",742,1,"3",120.88
"2629",742,2,"2",20109.418
"2630",742,2,"3",455.904
"2631",742,3,"1",24.15
"2632",742,3,"2",34398.659
"2633",742,3,"3",4433.347
"2634",742,4,"1",155.378
"2635",742,4,"2",6753.892
"2636",742,4,"3",1805.164
"2637",742,5,"1",307.424
"2638",742,5,"2",7081.877
"2639",742,5,"3",4448.868
"2640",742,6,"1",119.628
"2641",742,6,"2",928.426
"2642",742,6,"3",74.513
"2643",743,0,"2",37.752
"2644",743,1,"2",2735.726
"2645",743,1,"3",29.424
"2646",743,2,"1",155.442
"2647",743,2,"2",3198.967
"2648",743,2,"3",173.665
"2649",743,3,"1",896.267
"2650",743,3,"2",7543.348
"2651",743,3,"3",750.669
"2652",743,4,"1",2052.809
"2653",743,4,"2",1626.39
"2654",743,4,"3",533.05
"2655",743,5,"1",1491.298
"2656",743,5,"2",1465.493
"2657",743,5,"3",1776.287
"2658",743,6,"1",458.088
"2659",743,7,"2",33.448
"2660",751,0,"2",12182.702
"2661",751,0,"3",227.402
"2662",751,1,"1",34.256
"2663",751,1,"2",117790.195
"2664",751,1,"3",6234.378
"2665",751,2,"1",1262.515
"2666",751,2,"2",142996.74
"2667",751,2,"3",13274.529
"2668",751,3,"1",12331.815
"2669",751,3,"2",241091.596
"2670",751,3,"3",71433.069
"2671",751,4,"1",4891.907
"2672",751,4,"2",27968.775
"2673",751,4,"3",21636.311
"2674",751,5,"1",11823.437
"2675",751,5,"2",38008.142
"2676",751,5,"3",33237.697
"2677",751,6,"1",2836.029
"2678",751,6,"2",1378.21
"2679",751,6,"3",504.839
"2680",751,7,"1",517.31
"2681",751,7,"2",93.166
"2682",751,7,"3",420.297
"2683",752,1,"2",127.025
"2684",752,1,"3",51.588
"2685",752,2,"2",1044.271
"2686",752,2,"3",135.203
"2687",752,3,"1",252.915
"2688",752,3,"2",8822.567
"2689",752,3,"3",988.174
"2690",752,4,"1",875.459
"2691",752,4,"2",10977.118
"2692",752,4,"3",1726.457
"2693",752,5,"1",5299.843
"2694",752,5,"2",26863.339
"2695",752,5,"3",3277.889
"2696",752,6,"1",1301.925
"2697",752,6,"2",1324.506
"2698",753,1,"2",1045.414
"2699",753,2,"2",3576.138
"2700",753,3,"2",22234.604
"2701",753,3,"3",2668.484
"2702",753,4,"2",15251.559
"2703",753,4,"3",2291.088
"2704",753,5,"1",2595.889
"2705",753,5,"2",20777.769
"2706",753,5,"3",5160.93
"2707",753,6,"1",762.648
"2708",753,6,"2",1048.225
"2709",753,6,"3",221.577
"2710",759,1,"2",901.078
"2711",759,1,"3",184.692
"2712",759,2,"2",2981.368
"2713",759,2,"3",274.718
"2714",759,3,"1",825.097
"2715",759,3,"2",14136.185
"2716",759,3,"3",33346.442
"2717",759,4,"1",2719.031
"2718",759,4,"2",3668.147
"2719",759,4,"3",24438.759
"2720",759,5,"1",7772.258
"2721",759,5,"2",8877.921
"2722",759,5,"3",39427.289
"2723",759,6,"1",3018.142
"2724",759,6,"2",635.475
"2725",759,6,"3",2749.68
"2726",759,7,"1",83.099
"2727",759,7,"2",307.258
"2728",759,7,"3",280.41
"2729",841,0,"1",537.428
"2730",841,0,"2",34545.127
"2731",841,0,"3",1238.237
"2732",841,1,"1",2172.784
"2733",841,1,"2",71165.63
"2734",841,1,"3",5536.171
"2735",841,2,"1",1053.038
"2736",841,2,"2",40941.65
"2737",841,2,"3",5327.484
"2738",841,3,"1",5548.364
"2739",841,3,"2",89279.649
"2740",841,3,"3",26458.011
"2741",841,4,"1",5238.464
"2742",841,4,"2",43275.407
"2743",841,4,"3",10673.222
"2744",841,5,"1",26901.612
"2745",841,5,"2",219726.391
"2746",841,5,"3",24371.037
"2747",841,6,"1",8396.68
"2748",841,6,"2",23000.843
"2749",841,6,"3",1637.955
"2750",841,7,"1",1642.238
"2751",841,7,"2",2570.661
"2752",841,7,"3",576.378
"2753",842,0,"2",162.255
"2754",842,1,"2",1127.036
"2755",842,1,"3",579.957
"2756",842,2,"1",33.719
"2757",842,2,"2",2091.365
